id,billed_cost,effective_cost,list_cost,contracted_cost,billing_account_id,billing_account_name,billing_account_type,sub_account_id,sub_account_name,sub_account_type,billing_period_start,billing_period_end,charge_period_start,charge_period_end,billing_currency,pricing_currency,service_name,service_category,provider_name,publisher_name,invoice_issuer_name,charge_category,charge_class,charge_description,pricing_quantity,pricing_unit,sku_id,sku_price_id,sku_meter,sku_price_details,list_unit_price,contracted_unit_price,resource_id,resource_name,resource_type,region_id,region_name,availability_zone,capacity_reservation_id,capacity_reservation_status,commitment_discount_id,commitment_discount_type,commitment_discount_category,commitment_discount_name,commitment_discount_status,commitment_discount_quantity,commitment_discount_unit,consumed_quantity,consumed_unit,tags,pricing_category,pricing_currency_contracted_unit_price,pricing_currency_effective_cost,pricing_currency_list_unit_price,service_subcategory,charge_frequency,invoice_id,invoice_issuer,x_provider_data,x_raw_billing_data_id,x_provider_id,x_created_at,x_updated_at,_dlt_load_id,_dlt_id
110fba12-901b-448f-931f-236ef1644b98,0.0116,0.0116,0.0116,0.0116,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-15 14:00:00.000000,2025-07-15 15:00:00.000000,USD,,Amazon Elastic Compute Cloud,Compute,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Elastic Compute Cloud EUW1-BoxUsage:t3.micro,1.0,Hrs,aws-amazonec2-usage,AmazonEC2-EUW1-BoxUsage:t3.micro-20250715,,,0.0116,0.0,i-0a1b2c3d4e5f67890,i-df2a30410f14,,eu-west-1,EU (Ireland),,,,,,,,,,,1.0,Hrs,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonEC2"", ""product_instanceType"": ""t3.micro"", ""product_operatingSystem"": ""Linux/UNIX""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,vBJXkcI1EpeNhA
1147fb7b-c8b3-40e8-8a62-67ffc75daede,0.012065,0.012065,0.012065,0.012065,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-19 00:00:00.000000,2025-07-19 01:00:00.000000,USD,,AWS Lambda,Compute,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,AWS Lambda EUW1-Lambda-GB-Second,723.9,GB-Second,aws-awslambda-usage,AWSLambda-EUW1-Lambda-GB-Second-20250719,,,1.66667e-05,0.0,arn:aws:lambda:eu-west-1:123456186370945b56:function:demo-fe9ef214,demo-function-b465fec5,,eu-west-1,EU (Ireland),,,,,,,,,,,723.9,GB-Second,,,,,,Serverless Functions,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AWSLambda""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,Fw3o97/OPGbcdA
11729164-ccd2-44cb-878c-0025853789e2,0.017,0.017,0.017,0.017,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-18 23:00:00.000000,2025-07-19 00:00:00.000000,USD,,Amazon Relational Database Service,Databases,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Relational Database Service EUW1-InstanceUsage:db.t3.micro,1.0,Hrs,aws-amazonrds-usage,AmazonRDS-EUW1-InstanceUsage:db.t3.micro-20250718,,,0.017,0.0,arn:aws:rds:eu-west-1:123456186370945b56:db:demo-fb0453ce,demo-db-6e8f2936,,eu-west-1,EU (Ireland),,,,,,,,,,,1.0,Hrs,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonRDS"", ""product_instanceType"": ""db.t3.micro""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,FwjseiDb2s0XFQ
1311c4b2-0d1b-4d94-af1b-032135693613,0.0116,0.0116,0.0116,0.0116,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-15 20:00:00.000000,2025-07-15 21:00:00.000000,USD,,Amazon Elastic Compute Cloud,Compute,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Elastic Compute Cloud EUW1-BoxUsage:t3.micro,1.0,Hrs,aws-amazonec2-usage,AmazonEC2-EUW1-BoxUsage:t3.micro-20250715,,,0.0116,0.0,i-0a1b2c3d4e5f67890,i-df2a30410f14,,eu-west-1,EU (Ireland),,,,,,,,,,,1.0,Hrs,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonEC2"", ""product_instanceType"": ""t3.micro"", ""product_operatingSystem"": ""Linux/UNIX""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,nDBVm+VbdDsn9g
13d7f544-2624-4560-8522-1ba928c5ddd0,0.001895,0.001895,0.001895,0.001895,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-19 01:00:00.000000,2025-07-19 02:00:00.000000,USD,,AWS Lambda,Compute,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,AWS Lambda EUW1-Lambda-GB-Second,113.69,GB-Second,aws-awslambda-usage,AWSLambda-EUW1-Lambda-GB-Second-20250719,,,1.66667e-05,0.0,arn:aws:lambda:eu-west-1:123456186370945b56:function:demo-fe9ef214,demo-function-b465fec5,,eu-west-1,EU (Ireland),,,,,,,,,,,113.69,GB-Second,,,,,,Serverless Functions,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AWSLambda""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,sF8ReEmNR5hqtQ
13e258f9-b396-4607-b873-4591afcc805c,0.0116,0.0116,0.0116,0.0116,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-18 13:00:00.000000,2025-07-18 14:00:00.000000,USD,,Amazon Elastic Compute Cloud,Compute,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Elastic Compute Cloud EUW1-BoxUsage:t3.micro,1.0,Hrs,aws-amazonec2-usage,AmazonEC2-EUW1-BoxUsage:t3.micro-20250718,,,0.0116,0.0,i-0a1b2c3d4e5f67890,i-df2a30410f14,,eu-west-1,EU (Ireland),,,,,,,,,,,1.0,Hrs,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonEC2"", ""product_instanceType"": ""t3.micro"", ""product_operatingSystem"": ""Linux/UNIX""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,skKEVdqdpo8cIQ
140ebdbe-06ee-4987-a872-d0161252646c,0.017,0.017,0.017,0.017,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-18 03:00:00.000000,2025-07-18 04:00:00.000000,USD,,Amazon Relational Database Service,Databases,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Relational Database Service EUW1-InstanceUsage:db.t3.micro,1.0,Hrs,aws-amazonrds-usage,AmazonRDS-EUW1-InstanceUsage:db.t3.micro-20250718,,,0.017,0.0,arn:aws:rds:eu-west-1:123456186370945b56:db:demo-fb0453ce,demo-db-6e8f2936,,eu-west-1,EU (Ireland),,,,,,,,,,,1.0,Hrs,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonRDS"", ""product_instanceType"": ""db.t3.micro""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,6oY5LyAueNKFKQ
14297a3c-c5dd-475b-bd44-68314c4e5a00,0.471451,0.471451,0.471451,0.471451,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-17 01:00:00.000000,2025-07-17 02:00:00.000000,USD,,Amazon Simple Storage Service,Storage,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Simple Storage Service EUW1-TimedStorage-ByteHrs,20.497881,GB-Mo,aws-amazons3-usage,AmazonS3-EUW1-TimedStorage-ByteHrs-20250717,,,0.023,0.0,jaws-map-cur-bucket,demo-bucket-801f391a,,eu-west-1,EU (Ireland),,,,,,,,,,,20.497881,GB-Mo,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonS3""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,67eZ7Ge1KFmapQ
14864672-f80d-4cb7-8c07-769d3a2483a0,0.68011,0.68011,0.68011,0.68011,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-17 23:00:00.000000,2025-07-18 00:00:00.000000,USD,,Amazon Simple Storage Service,Storage,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Simple Storage Service EUW1-TimedStorage-ByteHrs,29.569999,GB-Mo,aws-amazons3-usage,AmazonS3-EUW1-TimedStorage-ByteHrs-20250717,,,0.023,0.0,jaws-map-cur-bucket,demo-bucket-801f391a,,eu-west-1,EU (Ireland),,,,,,,,,,,29.569999,GB-Mo,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonS3""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,pNpuJIY+2+NSfw
15263dd6-0007-4fdb-b0b4-f637c665d4e4,0.005503,0.005503,0.005503,0.005503,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-16 07:00:00.000000,2025-07-16 08:00:00.000000,USD,,AWS Lambda,Compute,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,AWS Lambda EUW1-Lambda-GB-Second,330.16,GB-Second,aws-awslambda-usage,AWSLambda-EUW1-Lambda-GB-Second-20250716,,,1.66667e-05,0.0,arn:aws:lambda:eu-west-1:123456186370945b56:function:demo-fe9ef214,demo-function-b465fec5,,eu-west-1,EU (Ireland),,,,,,,,,,,330.16,GB-Second,,,,,,Serverless Functions,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AWSLambda""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,2XXRhiQep8lEuA
1580ffa4-3823-429d-b51c-39aa75c61ab3,0.0116,0.0116,0.0116,0.0116,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-15 19:00:00.000000,2025-07-15 20:00:00.000000,USD,,Amazon Elastic Compute Cloud,Compute,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Elastic Compute Cloud EUW1-BoxUsage:t3.micro,1.0,Hrs,aws-amazonec2-usage,AmazonEC2-EUW1-BoxUsage:t3.micro-20250715,,,0.0116,0.0,i-0a1b2c3d4e5f67890,i-df2a30410f14,,eu-west-1,EU (Ireland),,,,,,,,,,,1.0,Hrs,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonEC2"", ""product_instanceType"": ""t3.micro"", ""product_operatingSystem"": ""Linux/UNIX""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,Pmf34++evu6Lgg
162f72bb-969e-4e92-ac8e-809cd92fc050,0.008896,0.008896,0.008896,0.008896,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-16 16:00:00.000000,2025-07-16 17:00:00.000000,USD,,AWS Lambda,Compute,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,AWS Lambda EUW1-Lambda-GB-Second,533.76,GB-Second,aws-awslambda-usage,AWSLambda-EUW1-Lambda-GB-Second-20250716,,,1.66667e-05,0.0,arn:aws:lambda:eu-west-1:123456186370945b56:function:demo-fe9ef214,demo-function-b465fec5,,eu-west-1,EU (Ireland),,,,,,,,,,,533.76,GB-Second,,,,,,Serverless Functions,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AWSLambda""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,1QmUHT4LaOru6A
1659f242-5065-487c-b52d-63367f285bbb,0.0116,0.0116,0.0116,0.0116,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-17 02:00:00.000000,2025-07-17 03:00:00.000000,USD,,Amazon Elastic Compute Cloud,Compute,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Elastic Compute Cloud EUW1-BoxUsage:t3.micro,1.0,Hrs,aws-amazonec2-usage,AmazonEC2-EUW1-BoxUsage:t3.micro-20250717,,,0.0116,0.0,i-0a1b2c3d4e5f67890,i-df2a30410f14,,eu-west-1,EU (Ireland),,,,,,,,,,,1.0,Hrs,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonEC2"", ""product_instanceType"": ""t3.micro"", ""product_operatingSystem"": ""Linux/UNIX""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,aR2xTLHg04yXzw
1732c86e-9f27-42fb-9a56-29f65a68e03d,0.0116,0.0116,0.0116,0.0116,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-18 18:00:00.000000,2025-07-18 19:00:00.000000,USD,,Amazon Elastic Compute Cloud,Compute,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Elastic Compute Cloud EUW1-BoxUsage:t3.micro,1.0,Hrs,aws-amazonec2-usage,AmazonEC2-EUW1-BoxUsage:t3.micro-20250718,,,0.0116,0.0,i-0a1b2c3d4e5f67890,i-df2a30410f14,,eu-west-1,EU (Ireland),,,,,,,,,,,1.0,Hrs,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonEC2"", ""product_instanceType"": ""t3.micro"", ""product_operatingSystem"": ""Linux/UNIX""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,2duUb3HJBiglXQ
180963ca-29ae-4ba0-beed-3aa7b6d24ec7,0.017,0.017,0.017,0.017,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-16 04:00:00.000000,2025-07-16 05:00:00.000000,USD,,Amazon Relational Database Service,Databases,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Relational Database Service EUW1-InstanceUsage:db.t3.micro,1.0,Hrs,aws-amazonrds-usage,AmazonRDS-EUW1-InstanceUsage:db.t3.micro-20250716,,,0.017,0.0,arn:aws:rds:eu-west-1:123456186370945b56:db:demo-fb0453ce,demo-db-6e8f2936,,eu-west-1,EU (Ireland),,,,,,,,,,,1.0,Hrs,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonRDS"", ""product_instanceType"": ""db.t3.micro""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,87RFVWIOLE2aaA
188c9e70-612e-4381-9830-5109329aba3f,0.95157,0.95157,0.95157,0.95157,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-19 11:00:00.000000,2025-07-19 12:00:00.000000,USD,,Amazon Simple Storage Service,Storage,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Simple Storage Service EUW1-TimedStorage-ByteHrs,41.372601,GB-Mo,aws-amazons3-usage,AmazonS3-EUW1-TimedStorage-ByteHrs-20250719,,,0.023,0.0,jaws-map-cur-bucket,demo-bucket-801f391a,,eu-west-1,EU (Ireland),,,,,,,,,,,41.372601,GB-Mo,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonS3""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,A/JfRtO/3sZR8Q
18c1bc2f-ed4c-49b2-95b3-2be226c7d41e,0.017,0.017,0.017,0.017,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-19 19:00:00.000000,2025-07-19 20:00:00.000000,USD,,Amazon Relational Database Service,Databases,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Relational Database Service EUW1-InstanceUsage:db.t3.micro,1.0,Hrs,aws-amazonrds-usage,AmazonRDS-EUW1-InstanceUsage:db.t3.micro-20250719,,,0.017,0.0,arn:aws:rds:eu-west-1:123456186370945b56:db:demo-fb0453ce,demo-db-6e8f2936,,eu-west-1,EU (Ireland),,,,,,,,,,,1.0,Hrs,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonRDS"", ""product_instanceType"": ""db.t3.micro""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,MTiZ5FiJ6HkX9w
18cff199-9bc2-4ae8-b315-fa980b1cd81d,0.017,0.017,0.017,0.017,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-19 20:00:00.000000,2025-07-19 21:00:00.000000,USD,,Amazon Relational Database Service,Databases,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Relational Database Service EUW1-InstanceUsage:db.t3.micro,1.0,Hrs,aws-amazonrds-usage,AmazonRDS-EUW1-InstanceUsage:db.t3.micro-20250719,,,0.017,0.0,arn:aws:rds:eu-west-1:123456186370945b56:db:demo-fb0453ce,demo-db-6e8f2936,,eu-west-1,EU (Ireland),,,,,,,,,,,1.0,Hrs,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonRDS"", ""product_instanceType"": ""db.t3.micro""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,V87G8SZo+UhE4A
196ca7a6-5ffa-45cc-abbb-7293d011a592,0.0116,0.0116,0.0116,0.0116,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-15 00:00:00.000000,2025-07-15 01:00:00.000000,USD,,Amazon Elastic Compute Cloud,Compute,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Elastic Compute Cloud EUW1-BoxUsage:t3.micro,1.0,Hrs,aws-amazonec2-usage,AmazonEC2-EUW1-BoxUsage:t3.micro-20250715,,,0.0116,0.0,i-0a1b2c3d4e5f67890,i-df2a30410f14,,eu-west-1,EU (Ireland),,,,,,,,,,,1.0,Hrs,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonEC2"", ""product_instanceType"": ""t3.micro"", ""product_operatingSystem"": ""Linux/UNIX""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,qvyIUuQ9OSMVoQ
19b11f57-5728-401f-bf44-ce71e36cbaf6,0.017,0.017,0.017,0.017,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-17 09:00:00.000000,2025-07-17 10:00:00.000000,USD,,Amazon Relational Database Service,Databases,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Relational Database Service EUW1-InstanceUsage:db.t3.micro,1.0,Hrs,aws-amazonrds-usage,AmazonRDS-EUW1-InstanceUsage:db.t3.micro-20250717,,,0.017,0.0,arn:aws:rds:eu-west-1:123456186370945b56:db:demo-fb0453ce,demo-db-6e8f2936,,eu-west-1,EU (Ireland),,,,,,,,,,,1.0,Hrs,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonRDS"", ""product_instanceType"": ""db.t3.micro""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,xfNUF3wwxSMaCA
1a9a1f95-54a1-4a41-863d-67e1ba3d8bec,1.334004,1.334004,1.334004,1.334004,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-16 18:00:00.000000,2025-07-16 19:00:00.000000,USD,,Amazon Simple Storage Service,Storage,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Simple Storage Service EUW1-TimedStorage-ByteHrs,58.000174,GB-Mo,aws-amazons3-usage,AmazonS3-EUW1-TimedStorage-ByteHrs-20250716,,,0.023,0.0,jaws-map-cur-bucket,demo-bucket-801f391a,,eu-west-1,EU (Ireland),,,,,,,,,,,58.000174,GB-Mo,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonS3""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,+KTYIt1Br9LeZw
1aaf0dee-a2fe-4ca2-b90c-8c3a0a5b4d26,0.831546,0.831546,0.831546,0.831546,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-17 00:00:00.000000,2025-07-17 01:00:00.000000,USD,,Amazon Simple Storage Service,Storage,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Simple Storage Service EUW1-TimedStorage-ByteHrs,36.154153,GB-Mo,aws-amazons3-usage,AmazonS3-EUW1-TimedStorage-ByteHrs-20250717,,,0.023,0.0,jaws-map-cur-bucket,demo-bucket-801f391a,,eu-west-1,EU (Ireland),,,,,,,,,,,36.154153,GB-Mo,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonS3""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,cDJUDG5DmzQGZA
1adea80f-6730-479e-ae55-816d0b4ce757,0.017,0.017,0.017,0.017,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-15 01:00:00.000000,2025-07-15 02:00:00.000000,USD,,Amazon Relational Database Service,Databases,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Relational Database Service EUW1-InstanceUsage:db.t3.micro,1.0,Hrs,aws-amazonrds-usage,AmazonRDS-EUW1-InstanceUsage:db.t3.micro-20250715,,,0.017,0.0,arn:aws:rds:eu-west-1:123456186370945b56:db:demo-fb0453ce,demo-db-6e8f2936,,eu-west-1,EU (Ireland),,,,,,,,,,,1.0,Hrs,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonRDS"", ""product_instanceType"": ""db.t3.micro""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,1q83GvINrEATOg
1afa7c0d-7f78-4913-97bc-65498efcbef4,0.017,0.017,0.017,0.017,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-15 06:00:00.000000,2025-07-15 07:00:00.000000,USD,,Amazon Relational Database Service,Databases,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,Amazon Relational Database Service EUW1-InstanceUsage:db.t3.micro,1.0,Hrs,aws-amazonrds-usage,AmazonRDS-EUW1-InstanceUsage:db.t3.micro-20250715,,,0.017,0.0,arn:aws:rds:eu-west-1:123456186370945b56:db:demo-fb0453ce,demo-db-6e8f2936,,eu-west-1,EU (Ireland),,,,,,,,,,,1.0,Hrs,,,,,,,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AmazonRDS"", ""product_instanceType"": ""db.t3.micro""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,4LoqcxvQ4pMGkw
1b03ba3b-4047-40a0-8294-4de1cbbbc32e,0.006182,0.006182,0.006182,0.006182,123456186370945b56,123456186370945b56,BillingAccount,123456186370945b56,,Account,2025-07-01 00:00:00.000000,2025-07-31 23:59:59.000000,2025-07-18 19:00:00.000000,2025-07-18 20:00:00.000000,USD,,AWS Lambda,Compute,Amazon Web Services,Amazon Web Services,Amazon Web Services,Usage,,AWS Lambda EUW1-Lambda-GB-Second,370.89,GB-Second,aws-awslambda-usage,AWSLambda-EUW1-Lambda-GB-Second-20250718,,,1.66667e-05,0.0,arn:aws:lambda:eu-west-1:123456186370945b56:function:demo-fe9ef214,demo-function-b465fec5,,eu-west-1,EU (Ireland),,,,,,,,,,,370.89,GB-Second,,,,,,Serverless Functions,Usage-Based,,,"{""bill_BillType"": ""Anniversary"", ""lineItem_LineItemType"": ""Usage"", ""lineItem_ProductCode"": ""AWSLambda""}",,16930d27-0405-4f26-a368-28ea0f88fee7,2025-07-22 13:44:18,2025-07-22 13:44:18,1753191857.9682343,iwY39oxHHbY79A
